MeOw Station [2]
Project & Location: DUNEX - Pea Island, NC
Installation Date: September 16, 2021
DateTime,UnixTime,Battery_V,SonarRange_mm
2021-09-13 08:54:48,1631523288,3.99,724
2021-09-13 08:54:49,1631523289,3.97,723
2021-09-13 08:54:50,1631523290,3.97,723
2021-09-13 08:54:51,1631523291,3.97,723
2021-09-13 08:54:52,1631523292,3.97,723
2021-09-13 08:54:53,1631523293,3.97,723
2021-09-13 08:54:54,1631523294,3.99,723
2021-09-13 08:54:55,1631523295,3.99,723
2021-09-13 08:54:56,1631523296,3.99,723
2021-09-13 08:54:57,1631523297,3.97,723
2021-09-13 08:54:58,1631523298,3.99,723
2021-09-13 08:54:59,1631523299,3.99,723
2021-09-13 08:55:00,1631523300,3.99,723
2021-09-13 08:55:01,1631523301,3.99,723
2021-09-13 08:55:02,1631523302,3.99,723
2021-09-13 08:55:03,1631523303,3.99,723
2021-09-13 08:55:04,1631523304,3.97,723
2021-09-13 08:55:05,1631523305,3.99,723
2021-09-13 08:55:06,1631523306,3.97,723
2021-09-13 08:55:07,1631523307,3.99,723
2021-09-13 08:55:08,1631523308,3.97,723
2021-09-13 08:55:09,1631523309,3.97,723
2021-09-13 08:55:10,1631523310,3.99,723
2021-09-13 08:55:11,1631523311,3.97,723
2021-09-13 08:55:12,1631523312,3.97,723
2021-09-13 08:55:13,1631523313,3.97,723
2021-09-13 08:55:14,1631523314,3.99,723
2021-09-13 08:55:15,1631523315,3.99,723
2021-09-13 08:55:16,1631523316,3.97,723
2021-09-13 08:55:17,1631523317,3.97,723
2021-09-13 08:55:18,1631523318,3.97,723
2021-09-13 08:55:19,1631523319,3.97,723
2021-09-13 08:55:20,1631523320,3.99,723
2021-09-13 08:55:21,1631523321,3.97,723
2021-09-13 08:55:22,1631523322,3.99,723
2021-09-13 08:55:23,1631523323,3.99,723
2021-09-13 08:55:24,1631523324,3.97,723
2021-09-13 08:55:25,1631523325,3.97,723
2021-09-13 08:55:26,1631523326,3.97,723
2021-09-13 08:55:27,1631523327,3.97,723
2021-09-13 08:55:28,1631523328,3.99,723
2021-09-13 08:55:29,1631523329,3.97,723
2021-09-13 08:55:30,1631523330,3.97,723
2021-09-13 08:55:31,1631523331,3.97,723
2021-09-13 08:55:32,1631523332,3.97,723
2021-09-13 08:55:33,1631523333,3.97,723
2021-09-13 08:55:34,1631523334,3.97,723
2021-09-13 08:55:35,1631523335,3.99,723
2021-09-13 08:55:36,1631523336,3.97,723
2021-09-13 08:55:37,1631523337,3.99,723
2021-09-13 08:55:38,1631523338,3.97,723
2021-09-13 08:55:39,1631523339,3.99,723
2021-09-13 08:55:40,1631523340,3.99,723
2021-09-13 08:55:41,1631523341,3.97,723
2021-09-13 08:55:42,1631523342,3.97,723
2021-09-13 08:55:43,1631523343,3.97,723
2021-09-13 08:55:44,1631523344,3.97,723
2021-09-13 08:55:45,1631523345,3.97,723
2021-09-13 08:55:46,1631523346,3.97,723
2021-09-13 08:55:47,1631523347,3.97,723
2021-09-13 08:55:48,1631523348,3.97,723
2021-09-13 08:55:49,1631523349,3.97,723
2021-09-13 08:55:50,1631523350,3.97,723
2021-09-13 08:55:51,1631523351,3.97,723
2021-09-13 08:55:52,1631523352,3.99,723
2021-09-13 08:55:53,1631523353,3.99,723
2021-09-13 08:55:54,1631523354,3.97,723
2021-09-13 08:55:55,1631523355,3.97,723
2021-09-13 08:55:56,1631523356,3.97,723
2021-09-13 08:55:57,1631523357,3.97,723
2021-09-13 08:55:58,1631523358,3.97,723
2021-09-13 08:55:59,1631523359,3.97,723
2021-09-13 08:56:00,1631523360,3.99,723
2021-09-13 08:56:01,1631523361,3.97,723
2021-09-13 08:56:02,1631523362,3.97,724
2021-09-13 08:56:03,1631523363,3.99,724
2021-09-13 08:56:04,1631523364,3.97,724
2021-09-13 08:56:05,1631523365,3.97,724
2021-09-13 08:56:06,1631523366,3.97,723
2021-09-13 08:56:07,1631523367,3.97,724
2021-09-13 08:56:08,1631523368,3.99,724
2021-09-13 08:56:09,1631523369,3.99,724
2021-09-13 08:56:10,1631523370,3.99,724
2021-09-13 08:56:11,1631523371,3.97,723
2021-09-13 08:56:12,1631523372,3.97,724
2021-09-13 08:56:13,1631523373,3.97,723
2021-09-13 08:56:14,1631523374,3.99,724
2021-09-13 08:56:15,1631523375,3.97,724
2021-09-13 08:56:16,1631523376,3.97,725
2021-09-13 08:56:17,1631523377,3.99,723
2021-09-13 08:56:18,1631523378,3.97,725
2021-09-13 08:56:19,1631523379,3.97,726
2021-09-13 08:56:20,1631523380,3.97,723
2021-09-13 08:56:21,1631523381,3.97,724
2021-09-13 08:56:22,1631523382,3.97,725
2021-09-13 08:56:23,1631523383,3.97,724
2021-09-13 08:56:24,1631523384,3.97,724
2021-09-13 08:56:25,1631523385,3.97,725
2021-09-13 08:56:26,1631523386,3.99,725
2021-09-13 08:56:27,1631523387,3.99,723
2021-09-13 08:56:28,1631523388,3.99,724
2021-09-13 08:56:29,1631523389,3.99,724
2021-09-13 08:56:30,1631523390,3.97,724
2021-09-13 08:56:31,1631523391,3.97,725
2021-09-13 08:56:32,1631523392,3.99,725
2021-09-13 08:56:33,1631523393,3.97,725
2021-09-13 08:56:34,1631523394,3.97,724
2021-09-13 08:56:35,1631523395,3.97,725
