MeOw Station [1]
Project & Location: DUNEX - Pea Island, NC
Installation Date: September 16, 2021
DateTime,UnixTime,Battery_V,SonarRange_mm
2021-09-14 09:27:09,1631611629,4.84,300
2021-09-14 09:27:10,1631611630,4.88,300
2021-09-14 09:27:11,1631611631,4.90,300
2021-09-14 09:27:12,1631611632,4.91,300
2021-09-14 09:27:13,1631611633,4.91,300
2021-09-14 09:27:14,1631611634,4.94,300
2021-09-14 09:27:15,1631611635,4.90,300
2021-09-14 09:27:16,1631611636,4.91,300
2021-09-14 09:27:17,1631611637,4.91,300
2021-09-14 09:27:18,1631611638,4.90,300
2021-09-14 09:27:19,1631611639,4.91,300
2021-09-14 09:27:20,1631611640,4.91,300
2021-09-14 09:27:21,1631611641,4.91,300
2021-09-14 09:27:22,1631611642,4.91,300
2021-09-14 09:27:23,1631611643,4.91,300
2021-09-14 09:27:24,1631611644,4.91,300
2021-09-14 09:27:25,1631611645,4.94,300
2021-09-14 09:27:26,1631611646,4.91,300
2021-09-14 09:27:27,1631611647,4.91,300
2021-09-14 09:27:28,1631611648,4.91,300
2021-09-14 09:27:29,1631611649,4.91,300
2021-09-14 09:27:30,1631611650,4.91,300
2021-09-14 09:27:31,1631611651,4.91,300
2021-09-14 09:27:32,1631611652,4.91,300
2021-09-14 09:27:33,1631611653,4.91,300
2021-09-14 09:27:34,1631611654,4.91,300
2021-09-14 09:27:35,1631611655,4.91,300
2021-09-14 09:27:36,1631611656,4.91,300
2021-09-14 09:27:37,1631611657,4.91,300
2021-09-14 09:27:38,1631611658,4.91,300
2021-09-14 09:27:39,1631611659,4.91,300
2021-09-14 09:27:40,1631611660,4.91,300
2021-09-14 09:27:41,1631611661,4.91,300
2021-09-14 09:27:42,1631611662,4.91,300
2021-09-14 09:27:43,1631611663,4.93,300
2021-09-14 09:27:44,1631611664,4.91,300
2021-09-14 09:27:45,1631611665,4.91,300
2021-09-14 09:27:46,1631611666,4.91,300
2021-09-14 09:27:47,1631611667,4.91,300
2021-09-14 09:27:48,1631611668,4.93,300
2021-09-14 09:27:49,1631611669,4.91,300
2021-09-14 09:27:50,1631611670,4.91,300
2021-09-14 09:27:51,1631611671,4.91,300
2021-09-14 09:27:52,1631611672,4.93,300
2021-09-14 09:27:53,1631611673,4.91,300
2021-09-14 09:27:54,1631611674,4.93,300
2021-09-14 09:27:55,1631611675,4.91,300
2021-09-14 09:27:56,1631611676,4.91,300
2021-09-14 09:27:57,1631611677,4.90,300
2021-09-14 09:27:58,1631611678,4.91,300
2021-09-14 09:27:59,1631611679,4.91,300
2021-09-14 09:28:00,1631611680,4.91,300
2021-09-14 09:28:01,1631611681,4.91,300
2021-09-14 09:28:02,1631611682,4.91,300
2021-09-14 09:28:03,1631611683,4.91,300
2021-09-14 09:28:04,1631611684,4.91,300
2021-09-14 09:28:05,1631611685,4.91,300
2021-09-14 09:28:06,1631611686,4.91,300
2021-09-14 09:28:07,1631611687,4.96,300
2021-09-14 09:28:08,1631611688,4.91,300
2021-09-14 09:28:09,1631611689,4.91,300
2021-09-14 09:28:10,1631611690,4.91,300
2021-09-14 09:28:11,1631611691,4.90,300
2021-09-14 09:28:12,1631611692,4.91,300
2021-09-14 09:28:13,1631611693,4.91,300
2021-09-14 09:28:14,1631611694,4.91,300
2021-09-14 09:28:15,1631611695,4.91,300
2021-09-14 09:28:16,1631611696,4.91,300
2021-09-14 09:28:17,1631611697,4.91,300
2021-09-14 09:28:18,1631611698,4.91,300
2021-09-14 09:28:19,1631611699,4.91,300
2021-09-14 09:28:20,1631611700,4.91,300
2021-09-14 09:28:21,1631611701,4.91,300
2021-09-14 09:28:22,1631611702,4.91,300
2021-09-14 09:28:23,1631611703,4.91,300
2021-09-14 09:28:24,1631611704,4.91,300
2021-09-14 09:28:25,1631611705,4.91,300
2021-09-14 09:28:26,1631611706,4.91,300
2021-09-14 09:28:27,1631611707,4.91,300
2021-09-14 09:28:28,1631611708,4.91,300
2021-09-14 09:28:29,1631611709,4.94,300
2021-09-14 09:28:30,1631611710,4.93,300
2021-09-14 09:28:31,1631611711,4.91,300
2021-09-14 09:28:32,1631611712,4.91,300
2021-09-14 09:28:33,1631611713,4.91,300
2021-09-14 09:28:34,1631611714,4.91,300
2021-09-14 09:28:35,1631611715,4.91,300
2021-09-14 09:28:36,1631611716,4.91,300
2021-09-14 09:28:37,1631611717,4.96,300
2021-09-14 09:28:38,1631611718,4.91,300
2021-09-14 09:28:39,1631611719,4.91,300
2021-09-14 09:28:40,1631611720,4.91,300
2021-09-14 09:28:41,1631611721,4.93,300
2021-09-14 09:28:42,1631611722,4.91,300
2021-09-14 09:28:43,1631611723,4.91,300
2021-09-14 09:28:44,1631611724,4.94,300
2021-09-14 09:28:45,1631611725,4.91,300
2021-09-14 09:28:46,1631611726,4.91,300
2021-09-14 09:28:47,1631611727,4.91,300
2021-09-14 09:28:48,1631611728,4.91,300
2021-09-14 09:28:49,1631611729,4.96,300
2021-09-14 09:28:50,1631611730,4.90,300
2021-09-14 09:28:51,1631611731,4.91,300
2021-09-14 09:28:52,1631611732,4.91,300
2021-09-14 09:28:53,1631611733,4.91,300
2021-09-14 09:28:54,1631611734,4.91,300
2021-09-14 09:28:55,1631611735,4.91,300
2021-09-14 09:28:56,1631611736,4.90,300
2021-09-14 09:28:57,1631611737,4.91,300
2021-09-14 09:28:58,1631611738,4.91,300
2021-09-14 09:28:59,1631611739,4.91,300
2021-09-14 09:29:00,1631611740,4.91,300
2021-09-14 09:29:01,1631611741,4.91,300
2021-09-14 09:29:02,1631611742,4.91,300
2021-09-14 09:29:03,1631611743,4.91,300
2021-09-14 09:29:04,1631611744,4.91,300
2021-09-14 09:29:05,1631611745,4.91,300
2021-09-14 09:29:06,1631611746,4.91,300
2021-09-14 09:29:07,1631611747,4.91,300
2021-09-14 09:29:08,1631611748,4.91,300
2021-09-14 09:29:09,1631611749,4.91,300
2021-09-14 09:29:10,1631611750,4.91,300
2021-09-14 09:29:11,1631611751,4.91,300
2021-09-14 09:29:12,1631611752,4.91,300
2021-09-14 09:29:13,1631611753,4.91,300
2021-09-14 09:29:14,1631611754,4.91,300
2021-09-14 09:29:15,1631611755,4.91,300
2021-09-14 09:29:16,1631611756,4.91,300
2021-09-14 09:29:17,1631611757,4.91,300
2021-09-14 09:29:18,1631611758,4.91,300
2021-09-14 09:29:19,1631611759,4.91,300
2021-09-14 09:29:20,1631611760,4.96,300
2021-09-14 09:29:21,1631611761,4.91,300
2021-09-14 09:29:22,1631611762,4.93,300
2021-09-14 09:29:23,1631611763,4.91,300
2021-09-14 09:29:24,1631611764,4.91,300
2021-09-14 09:29:25,1631611765,4.91,300
2021-09-14 09:29:26,1631611766,4.91,300
2021-09-14 09:29:27,1631611767,4.91,300
2021-09-14 09:29:28,1631611768,4.91,300
2021-09-14 09:29:29,1631611769,4.91,300
2021-09-14 09:29:30,1631611770,4.91,300
2021-09-14 09:29:31,1631611771,4.91,300
2021-09-14 09:29:32,1631611772,4.93,300
2021-09-14 09:29:33,1631611773,4.91,300
2021-09-14 09:29:34,1631611774,4.90,300
2021-09-14 09:29:35,1631611775,4.91,300
2021-09-14 09:29:36,1631611776,4.90,300
2021-09-14 09:29:37,1631611777,4.91,300
2021-09-14 10:09:06,1631614146,4.12,5000
2021-09-14 10:09:07,1631614147,4.14,5000
2021-09-14 10:09:08,1631614148,4.15,5000
2021-09-14 10:09:09,1631614149,4.18,5000
2021-09-14 10:09:10,1631614150,4.20,5000
2021-09-14 10:09:11,1631614151,4.15,5000
2021-09-14 10:09:12,1631614152,4.15,5000
2021-09-14 10:09:13,1631614153,4.14,5000
2021-09-14 10:09:14,1631614154,4.15,5000
2021-09-14 10:09:15,1631614155,4.15,5000
2021-09-14 10:09:16,1631614156,4.14,5000
2021-09-14 10:09:17,1631614157,4.15,5000
2021-09-14 10:09:18,1631614158,4.15,5000
2021-09-14 10:09:19,1631614159,4.15,5000
2021-09-14 10:09:20,1631614160,4.15,5000
2021-09-14 10:09:21,1631614161,4.15,5000
2021-09-14 10:09:22,1631614162,4.17,5000
2021-09-14 10:09:23,1631614163,4.15,5000
2021-09-14 10:09:24,1631614164,4.15,5000
2021-09-14 10:09:25,1631614165,4.15,5000
2021-09-14 10:09:26,1631614166,4.17,5000
2021-09-14 10:09:27,1631614167,4.17,5000
2021-09-14 10:09:28,1631614168,4.17,5000
2021-09-14 10:09:29,1631614169,4.17,5000
2021-09-14 10:09:30,1631614170,4.15,5000
2021-09-14 10:09:34,1631614174,4.11,5000
2021-09-14 10:09:35,1631614175,4.15,5000
2021-09-14 10:09:36,1631614176,4.17,5000
2021-09-14 10:09:37,1631614177,4.17,5000
2021-09-14 10:09:38,1631614178,4.18,5000
2021-09-14 10:09:39,1631614179,4.17,5000
2021-09-14 10:09:40,1631614180,4.17,5000
2021-09-14 10:09:41,1631614181,4.15,5000
2021-09-14 10:09:42,1631614182,4.17,5000
2021-09-14 10:09:43,1631614183,4.17,5000
2021-09-14 10:09:44,1631614184,4.17,5000
2021-09-14 10:09:45,1631614185,4.17,5000
2021-09-14 10:09:46,1631614186,4.17,5000
2021-09-14 10:09:47,1631614187,4.15,5000
2021-09-14 10:09:48,1631614188,4.17,5000
2021-09-14 10:09:49,1631614189,4.15,5000
2021-09-14 10:09:50,1631614190,4.17,5000
2021-09-14 10:09:51,1631614191,4.17,5000
2021-09-14 10:09:52,1631614192,4.18,5000
2021-09-14 10:09:53,1631614193,4.17,5000
2021-09-14 10:09:54,1631614194,4.15,5000
2021-09-14 10:09:55,1631614195,4.17,5000
2021-09-14 10:09:56,1631614196,4.17,5000
2021-09-14 10:09:57,1631614197,4.17,5000
2021-09-14 10:09:58,1631614198,4.17,5000
2021-09-14 10:09:59,1631614199,4.17,5000
2021-09-14 10:10:00,1631614200,4.15,5000
2021-09-14 10:10:01,1631614201,4.14,5000
2021-09-14 10:10:02,1631614202,4.17,5000
2021-09-14 10:10:03,1631614203,4.17,5000
2021-09-14 10:10:04,1631614204,4.15,5000
2021-09-14 10:10:05,1631614205,4.15,5000
2021-09-14 10:10:06,1631614206,4.17,5000
2021-09-14 10:10:07,1631614207,4.20,5000
2021-09-14 10:10:08,1631614208,4.17,5000
2021-09-14 10:10:09,1631614209,4.17,5000
2021-09-14 10:10:10,1631614210,4.17,5000
2021-09-14 10:10:11,1631614211,4.18,5000
2021-09-14 10:10:12,1631614212,4.18,5000
2021-09-14 10:10:13,1631614213,4.17,5000
2021-09-14 10:10:14,1631614214,4.18,5000
2021-09-14 10:10:15,1631614215,4.15,5000
2021-09-14 10:10:16,1631614216,4.17,5000
2021-09-14 10:10:17,1631614217,4.15,5000
2021-09-14 10:10:18,1631614218,4.17,5000
2021-09-14 10:10:19,1631614219,4.17,5000
2021-09-14 10:10:20,1631614220,4.17,5000
2021-09-14 10:10:21,1631614221,4.17,5000
2021-09-14 10:10:22,1631614222,4.15,5000
2021-09-14 10:10:23,1631614223,4.15,5000
2021-09-14 10:10:24,1631614224,4.17,5000
2021-09-14 10:10:25,1631614225,4.17,5000
2021-09-14 10:10:26,1631614226,4.15,5000
2021-09-14 10:10:27,1631614227,4.17,5000
2021-09-14 10:10:28,1631614228,4.17,5000
2021-09-14 10:10:29,1631614229,4.17,5000
2021-09-14 10:10:30,1631614230,4.17,5000
2021-09-14 10:10:31,1631614231,4.15,5000
2021-09-14 10:10:32,1631614232,4.17,5000
2021-09-14 10:10:33,1631614233,4.17,5000
2021-09-14 10:10:34,1631614234,4.17,5000
2021-09-14 10:10:35,1631614235,4.17,5000
2021-09-14 10:10:36,1631614236,4.15,5000
2021-09-14 10:10:37,1631614237,4.15,5000
2021-09-14 10:10:38,1631614238,4.15,5000
2021-09-14 10:10:39,1631614239,4.17,5000
2021-09-14 10:10:40,1631614240,4.15,5000
2021-09-14 10:10:41,1631614241,4.14,5000
2021-09-14 10:10:42,1631614242,4.17,5000
2021-09-14 10:10:43,1631614243,4.17,5000
2021-09-14 10:10:44,1631614244,4.17,5000
2021-09-14 10:10:45,1631614245,4.15,5000
2021-09-14 10:10:46,1631614246,4.17,5000
2021-09-14 10:10:47,1631614247,4.17,5000
2021-09-14 10:10:48,1631614248,4.17,5000
2021-09-14 10:10:49,1631614249,4.17,5000
2021-09-14 10:10:50,1631614250,4.17,5000
2021-09-14 10:10:51,1631614251,4.17,5000
2021-09-14 10:10:52,1631614252,4.17,5000
2021-09-14 10:10:53,1631614253,4.15,5000
2021-09-14 10:10:54,1631614254,4.17,5000
2021-09-14 10:10:55,1631614255,4.17,5000
2021-09-14 10:10:56,1631614256,4.15,5000
2021-09-14 10:10:59,1631614259,4.11,300
2021-09-14 10:11:00,1631614260,4.15,300
2021-09-14 10:11:01,1631614261,4.18,300
2021-09-14 10:11:02,1631614262,4.17,300
2021-09-14 10:11:03,1631614263,4.17,300
2021-09-14 10:11:04,1631614264,4.14,300
2021-09-14 10:11:05,1631614265,4.15,300
2021-09-14 10:11:06,1631614266,4.17,300
2021-09-14 10:11:07,1631614267,4.17,300
2021-09-14 10:11:08,1631614268,4.17,300
2021-09-14 10:11:09,1631614269,4.17,300
2021-09-14 10:11:10,1631614270,4.17,300
2021-09-14 10:11:11,1631614271,4.15,300
2021-09-14 10:11:12,1631614272,4.17,300
2021-09-14 10:11:13,1631614273,4.17,300
2021-09-14 10:11:14,1631614274,4.17,300
2021-09-14 10:11:15,1631614275,4.17,300
2021-09-14 10:11:16,1631614276,4.14,300
2021-09-14 10:11:17,1631614277,4.17,300
2021-09-14 10:11:18,1631614278,4.15,300
2021-09-14 10:11:19,1631614279,4.18,300
2021-09-14 10:11:20,1631614280,4.15,300
2021-09-14 10:11:21,1631614281,4.15,300
2021-09-14 10:11:22,1631614282,4.17,300
2021-09-14 10:11:23,1631614283,4.17,300
2021-09-14 10:11:24,1631614284,4.17,300
2021-09-14 10:11:25,1631614285,4.17,300
2021-09-14 10:11:26,1631614286,4.15,300
2021-09-14 10:11:27,1631614287,4.17,300
2021-09-14 10:11:28,1631614288,4.15,300
2021-09-14 10:11:29,1631614289,4.17,300
2021-09-14 10:11:30,1631614290,4.14,300
2021-09-14 10:11:31,1631614291,4.15,300
2021-09-14 10:11:32,1631614292,4.15,300
2021-09-14 10:35:57,1631615757,4.15,300
2021-09-14 10:35:58,1631615758,4.15,300
2021-09-14 10:35:59,1631615759,4.15,5000
2021-09-14 10:36:00,1631615760,4.15,5000
2021-09-14 10:36:01,1631615761,4.17,5000
2021-09-14 10:36:02,1631615762,4.17,5000
2021-09-14 10:36:03,1631615763,4.15,5000
2021-09-14 10:36:04,1631615764,4.18,5000
2021-09-14 10:36:05,1631615765,4.15,5000
2021-09-14 10:36:06,1631615766,4.15,5000
2021-09-14 10:36:07,1631615767,4.17,5000
2021-09-14 10:36:08,1631615768,4.18,5000
2021-09-14 10:36:09,1631615769,4.17,5000
2021-09-14 10:36:10,1631615770,4.17,5000
2021-09-14 10:36:11,1631615771,4.17,5000
2021-09-14 10:36:12,1631615772,4.17,5000
2021-09-14 10:36:13,1631615773,4.17,5000
2021-09-14 10:36:14,1631615774,4.15,5000
2021-09-14 10:36:15,1631615775,4.17,5000
2021-09-14 10:36:16,1631615776,4.15,5000
2021-09-14 10:36:17,1631615777,4.17,5000
2021-09-14 10:36:18,1631615778,4.17,5000
2021-09-14 10:36:19,1631615779,4.15,5000
2021-09-14 10:36:20,1631615780,4.15,5000
2021-09-14 10:36:21,1631615781,4.17,5000
2021-09-14 10:36:22,1631615782,4.15,5000
